CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
18101;SOL;MADRID;18:30 - 19:00;1827;2051
18101;SOL;MADRID;19:00 - 19:30;2064;2116
18101;SOL;MADRID;19:30 - 20:00;1679;1572
18101;SOL;MADRID;20:00 - 20:30;1728;1182
18101;SOL;MADRID;20:30 - 21:00;1373;762
18101;SOL;MADRID;21:00 - 21:30;1423;940
18101;SOL;MADRID;21:30 - 22:00;943;362
18101;SOL;MADRID;22:00 - 22:30;1323;452
18101;SOL;MADRID;22:30 - 23:00;666;340
18101;SOL;MADRID;23:00 - 23:30;693;201
18101;SOL;MADRID;23:30 - 00:00;437;134
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;00:00 - 00:30;0;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;05:00 - 05:30;0;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;05:30 - 06:00;0;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;06:00 - 06:30;1;2
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;06:30 - 07:00;0;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;07:00 - 07:30;0;8
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;07:30 - 08:00;0;26
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;08:00 - 08:30;2;175
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;08:30 - 09:00;2;111
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;09:00 - 09:30;4;110
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;09:30 - 10:00;1;44
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;10:00 - 10:30;4;75
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;10:30 - 11:00;14;40
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;11:00 - 11:30;19;24
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;11:30 - 12:00;17;8
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;12:00 - 12:30;11;12
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;12:30 - 13:00;50;16
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;13:00 - 13:30;10;11
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;13:30 - 14:00;189;3
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;14:00 - 14:30;127;11
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;14:30 - 15:00;70;4
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;15:00 - 15:30;42;6
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;15:30 - 16:00;63;22
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;16:00 - 16:30;40;4
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;16:30 - 17:00;21;7
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;17:00 - 17:30;103;4
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;17:30 - 18:00;23;1
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;18:00 - 18:30;36;2
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;18:30 - 19:00;19;4
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;19:00 - 19:30;13;5
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;19:30 - 20:00;19;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;20:00 - 20:30;20;5
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;20:30 - 21:00;17;1
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;21:00 - 21:30;17;7
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;21:30 - 22:00;2;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;22:00 - 22:30;2;1
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;22:30 - 23:00;0;0
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;23:00 - 23:30;1;2
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;MADRID;23:30 - 00:00;1;3
19002;VALDELASFUENTES;MADRID;00:00 - 00:30;0;0
19002;VALDELASFUENTES;MADRID;05:00 - 05:30;2;2
19002;VALDELASFUENTES;MADRID;05:30 - 06:00;31;1
19002;VALDELASFUENTES;MADRID;06:00 - 06:30;55;23
19002;VALDELASFUENTES;MADRID;06:30 - 07:00;151;58
19002;VALDELASFUENTES;MADRID;07:00 - 07:30;340;231
19002;VALDELASFUENTES;MADRID;07:30 - 08:00;476;332
19002;VALDELASFUENTES;MADRID;08:00 - 08:30;707;723
19002;VALDELASFUENTES;MADRID;08:30 - 09:00;401;261
19002;VALDELASFUENTES;MADRID;09:00 - 09:30;186;153
19002;VALDELASFUENTES;MADRID;09:30 - 10:00;136;126
19002;VALDELASFUENTES;MADRID;10:00 - 10:30;99;140
19002;VALDELASFUENTES;MADRID;10:30 - 11:00;94;61
19002;VALDELASFUENTES;MADRID;11:00 - 11:30;91;88
19002;VALDELASFUENTES;MADRID;11:30 - 12:00;126;58
19002;VALDELASFUENTES;MADRID;12:00 - 12:30;72;90
19002;VALDELASFUENTES;MADRID;12:30 - 13:00;89;87
19002;VALDELASFUENTES;MADRID;13:00 - 13:30;66;259
19002;VALDELASFUENTES;MADRID;13:30 - 14:00;178;158
19002;VALDELASFUENTES;MADRID;14:00 - 14:30;216;297
19002;VALDELASFUENTES;MADRID;14:30 - 15:00;260;225
19002;VALDELASFUENTES;MADRID;15:00 - 15:30;95;410
19002;VALDELASFUENTES;MADRID;15:30 - 16:00;123;326
19002;VALDELASFUENTES;MADRID;16:00 - 16:30;115;271
19002;VALDELASFUENTES;MADRID;16:30 - 17:00;133;116
19002;VALDELASFUENTES;MADRID;17:00 - 17:30;165;203
19002;VALDELASFUENTES;MADRID;17:30 - 18:00;65;117
19002;VALDELASFUENTES;MADRID;18:00 - 18:30;359;376
19002;VALDELASFUENTES;MADRID;18:30 - 19:00;91;325
19002;VALDELASFUENTES;MADRID;19:00 - 19:30;258;316
19002;VALDELASFUENTES;MADRID;19:30 - 20:00;52;271
19002;VALDELASFUENTES;MADRID;20:00 - 20:30;98;244
19002;VALDELASFUENTES;MADRID;20:30 - 21:00;97;260
19002;VALDELASFUENTES;MADRID;21:00 - 21:30;99;249
19002;VALDELASFUENTES;MADRID;21:30 - 22:00;70;244
19002;VALDELASFUENTES;MADRID;22:00 - 22:30;39;191
19002;VALDELASFUENTES;MADRID;22:30 - 23:00;34;78
19002;VALDELASFUENTES;MADRID;23:00 - 23:30;9;104
19002;VALDELASFUENTES;MADRID;23:30 - 00:00;13;72
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;00:00 - 00:30;2;38
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;05:30 - 06:00;57;15
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;06:00 - 06:30;135;21
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;06:30 - 07:00;178;63
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;07:00 - 07:30;219;198
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;07:30 - 08:00;582;295
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;08:00 - 08:30;316;196
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;08:30 - 09:00;510;357
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;09:00 - 09:30;283;193
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;09:30 - 10:00;346;80
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;10:00 - 10:30;78;157
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;10:30 - 11:00;196;81
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;11:00 - 11:30;127;100
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;11:30 - 12:00;164;42
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;12:00 - 12:30;56;92
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;12:30 - 13:00;170;93
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;13:00 - 13:30;77;187
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;13:30 - 14:00;227;102
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;14:00 - 14:30;218;301
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;14:30 - 15:00;229;118
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;15:00 - 15:30;147;278
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;15:30 - 16:00;195;215
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;16:00 - 16:30;124;277
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;16:30 - 17:00;256;122
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;17:00 - 17:30;203;244
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;17:30 - 18:00;254;118
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;18:00 - 18:30;319;235
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;18:30 - 19:00;280;303
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;19:00 - 19:30;173;151
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;19:30 - 20:00;151;411
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;20:00 - 20:30;120;274
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;20:30 - 21:00;51;193
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;21:00 - 21:30;115;192
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;21:30 - 22:00;90;154
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;22:00 - 22:30;32;184
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;22:30 - 23:00;14;91
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;23:00 - 23:30;16;103
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;MADRID;23:30 - 00:00;17;0
35001;LEGANES;MADRID;00:00 - 00:30;9;27
35001;LEGANES;MADRID;00:30 - 01:00;3;22
35001;LEGANES;MADRID;05:00 - 05:30;50;4
35001;LEGANES;MADRID;05:30 - 06:00;232;35
35001;LEGANES;MADRID;06:00 - 06:30;276;69
35001;LEGANES;MADRID;06:30 - 07:00;555;84
35001;LEGANES;MADRID;07:00 - 07:30;684;215
35001;LEGANES;MADRID;07:30 - 08:00;837;416
35001;LEGANES;MADRID;08:00 - 08:30;963;545
35001;LEGANES;MADRID;08:30 - 09:00;620;916
35001;LEGANES;MADRID;09:00 - 09:30;473;457
35001;LEGANES;MADRID;09:30 - 10:00;262;332
35001;LEGANES;MADRID;10:00 - 10:30;277;162
35001;LEGANES;MADRID;10:30 - 11:00;266;290
35001;LEGANES;MADRID;11:00 - 11:30;307;230
35001;LEGANES;MADRID;11:30 - 12:00;244;161
35001;LEGANES;MADRID;12:00 - 12:30;251;220
35001;LEGANES;MADRID;12:30 - 13:00;381;258
35001;LEGANES;MADRID;13:00 - 13:30;497;228
35001;LEGANES;MADRID;13:30 - 14:00;399;251
35001;LEGANES;MADRID;14:00 - 14:30;485;469
35001;LEGANES;MADRID;14:30 - 15:00;466;688
35001;LEGANES;MADRID;15:00 - 15:30;637;714
35001;LEGANES;MADRID;15:30 - 16:00;315;562
35001;LEGANES;MADRID;16:00 - 16:30;421;599
35001;LEGANES;MADRID;16:30 - 17:00;300;477
35001;LEGANES;MADRID;17:00 - 17:30;421;468
35001;LEGANES;MADRID;17:30 - 18:00;230;313
35001;LEGANES;MADRID;18:00 - 18:30;527;615
35001;LEGANES;MADRID;18:30 - 19:00;485;663
35001;LEGANES;MADRID;19:00 - 19:30;716;524
35001;LEGANES;MADRID;19:30 - 20:00;306;573
35001;LEGANES;MADRID;20:00 - 20:30;318;503
35001;LEGANES;MADRID;20:30 - 21:00;374;378
35001;LEGANES;MADRID;21:00 - 21:30;331;366
35001;LEGANES;MADRID;21:30 - 22:00;192;312
35001;LEGANES;MADRID;22:00 - 22:30;78;264
35001;LEGANES;MADRID;22:30 - 23:00;74;158
35001;LEGANES;MADRID;23:00 - 23:30;40;117
35001;LEGANES;MADRID;23:30 - 00:00;60;122
35002;FUENLABRADA;MADRID;00:00 - 00:30;16;61
35002;FUENLABRADA;MADRID;00:30 - 01:00;2;48
35002;FUENLABRADA;MADRID;05:00 - 05:30;205;1
35002;FUENLABRADA;MADRID;05:30 - 06:00;394;42
35002;FUENLABRADA;MADRID;06:00 - 06:30;597;66
35002;FUENLABRADA;MADRID;06:30 - 07:00;1024;103
35002;FUENLABRADA;MADRID;07:00 - 07:30;1537;176
35002;FUENLABRADA;MADRID;07:30 - 08:00;1309;253
35002;FUENLABRADA;MADRID;08:00 - 08:30;1632;541
35002;FUENLABRADA;MADRID;08:30 - 09:00;690;640
35002;FUENLABRADA;MADRID;09:00 - 09:30;817;409
35002;FUENLABRADA;MADRID;09:30 - 10:00;249;220
35002;FUENLABRADA;MADRID;10:00 - 10:30;471;287
35002;FUENLABRADA;MADRID;10:30 - 11:00;184;327
35002;FUENLABRADA;MADRID;11:00 - 11:30;398;183
35002;FUENLABRADA;MADRID;11:30 - 12:00;225;175
35002;FUENLABRADA;MADRID;12:00 - 12:30;373;289
35002;FUENLABRADA;MADRID;12:30 - 13:00;280;360
35002;FUENLABRADA;MADRID;13:00 - 13:30;549;344
35002;FUENLABRADA;MADRID;13:30 - 14:00;384;347
35002;FUENLABRADA;MADRID;14:00 - 14:30;564;532
35002;FUENLABRADA;MADRID;14:30 - 15:00;752;1023
35002;FUENLABRADA;MADRID;15:00 - 15:30;630;795
35002;FUENLABRADA;MADRID;15:30 - 16:00;449;687
35002;FUENLABRADA;MADRID;16:00 - 16:30;352;662
35002;FUENLABRADA;MADRID;16:30 - 17:00;364;581
35002;FUENLABRADA;MADRID;17:00 - 17:30;436;470
35002;FUENLABRADA;MADRID;17:30 - 18:00;295;331
35002;FUENLABRADA;MADRID;18:00 - 18:30;340;615
35002;FUENLABRADA;MADRID;18:30 - 19:00;420;912
35002;FUENLABRADA;MADRID;19:00 - 19:30;395;848
35002;FUENLABRADA;MADRID;19:30 - 20:00;388;725
35002;FUENLABRADA;MADRID;20:00 - 20:30;218;598
35002;FUENLABRADA;MADRID;20:30 - 21:00;395;581
35002;FUENLABRADA;MADRID;21:00 - 21:30;339;391
35002;FUENLABRADA;MADRID;21:30 - 22:00;115;550
35002;FUENLABRADA;MADRID;22:00 - 22:30;179;369
35002;FUENLABRADA;MADRID;22:30 - 23:00;36;233
35002;FUENLABRADA;MADRID;23:00 - 23:30;93;288
35002;FUENLABRADA;MADRID;23:30 - 00:00;16;160
35009;ZARZAQUEMADA;MADRID;00:00 - 00:30;12;40
35009;ZARZAQUEMADA;MADRID;00:30 - 01:00;5;21
35009;ZARZAQUEMADA;MADRID;05:00 - 05:30;42;5
35009;ZARZAQUEMADA;MADRID;05:30 - 06:00;111;24
35009;ZARZAQUEMADA;MADRID;06:00 - 06:30;335;54
35009;ZARZAQUEMADA;MADRID;06:30 - 07:00;466;72
35009;ZARZAQUEMADA;MADRID;07:00 - 07:30;871;139
35009;ZARZAQUEMADA;MADRID;07:30 - 08:00;975;217
35009;ZARZAQUEMADA;MADRID;08:00 - 08:30;1177;236
35009;ZARZAQUEMADA;MADRID;08:30 - 09:00;632;267
35009;ZARZAQUEMADA;MADRID;09:00 - 09:30;700;152
35009;ZARZAQUEMADA;MADRID;09:30 - 10:00;226;130
35009;ZARZAQUEMADA;MADRID;10:00 - 10:30;283;121
35009;ZARZAQUEMADA;MADRID;10:30 - 11:00;166;90
35009;ZARZAQUEMADA;MADRID;11:00 - 11:30;231;111
35009;ZARZAQUEMADA;MADRID;11:30 - 12:00;107;128
35009;ZARZAQUEMADA;MADRID;12:00 - 12:30;210;172
35009;ZARZAQUEMADA;MADRID;12:30 - 13:00;128;170
35009;ZARZAQUEMADA;MADRID;13:00 - 13:30;200;259
35009;ZARZAQUEMADA;MADRID;13:30 - 14:00;218;287
35009;ZARZAQUEMADA;MADRID;14:00 - 14:30;364;317
35009;ZARZAQUEMADA;MADRID;14:30 - 15:00;306;532
35009;ZARZAQUEMADA;MADRID;15:00 - 15:30;360;634
35009;ZARZAQUEMADA;MADRID;15:30 - 16:00;192;634
35009;ZARZAQUEMADA;MADRID;16:00 - 16:30;261;451
35009;ZARZAQUEMADA;MADRID;16:30 - 17:00;156;311
35009;ZARZAQUEMADA;MADRID;17:00 - 17:30;190;376
35009;ZARZAQUEMADA;MADRID;17:30 - 18:00;148;395
35009;ZARZAQUEMADA;MADRID;18:00 - 18:30;200;536
35009;ZARZAQUEMADA;MADRID;18:30 - 19:00;194;565
35009;ZARZAQUEMADA;MADRID;19:00 - 19:30;197;605
35009;ZARZAQUEMADA;MADRID;19:30 - 20:00;180;476
35009;ZARZAQUEMADA;MADRID;20:00 - 20:30;150;450
35009;ZARZAQUEMADA;MADRID;20:30 - 21:00;142;318
35009;ZARZAQUEMADA;MADRID;21:00 - 21:30;154;351
35009;ZARZAQUEMADA;MADRID;21:30 - 22:00;114;276
35009;ZARZAQUEMADA;MADRID;22:00 - 22:30;110;217
35009;ZARZAQUEMADA;MADRID;22:30 - 23:00;83;164
35009;ZARZAQUEMADA;MADRID;23:00 - 23:30;50;81
35009;ZARZAQUEMADA;MADRID;23:30 - 00:00;29;121
35010;LA SERNA-FUENLABRADA;MADRID;00:00 - 00:30;6;28
35010;LA SERNA-FUENLABRADA;MADRID;00:30 - 01:00;3;19
35010;LA SERNA-FUENLABRADA;MADRID;05:00 - 05:30;21;0
35010;LA SERNA-FUENLABRADA;MADRID;05:30 - 06:00;196;5
35010;LA SERNA-FUENLABRADA;MADRID;06:00 - 06:30;385;18
35010;LA SERNA-FUENLABRADA;MADRID;06:30 - 07:00;749;39
35010;LA SERNA-FUENLABRADA;MADRID;07:00 - 07:30;885;68
35010;LA SERNA-FUENLABRADA;MADRID;07:30 - 08:00;900;123
35010;LA SERNA-FUENLABRADA;MADRID;08:00 - 08:30;997;205
35010;LA SERNA-FUENLABRADA;MADRID;08:30 - 09:00;600;185
35010;LA SERNA-FUENLABRADA;MADRID;09:00 - 09:30;622;116
35010;LA SERNA-FUENLABRADA;MADRID;09:30 - 10:00;273;102
35010;LA SERNA-FUENLABRADA;MADRID;10:00 - 10:30;216;68
35010;LA SERNA-FUENLABRADA;MADRID;10:30 - 11:00;182;72
35010;LA SERNA-FUENLABRADA;MADRID;11:00 - 11:30;157;95
35010;LA SERNA-FUENLABRADA;MADRID;11:30 - 12:00;190;110
35010;LA SERNA-FUENLABRADA;MADRID;12:00 - 12:30;151;121
35010;LA SERNA-FUENLABRADA;MADRID;12:30 - 13:00;183;204
35010;LA SERNA-FUENLABRADA;MADRID;13:00 - 13:30;189;224
35010;LA SERNA-FUENLABRADA;MADRID;13:30 - 14:00;231;307
35010;LA SERNA-FUENLABRADA;MADRID;14:00 - 14:30;306;473
35010;LA SERNA-FUENLABRADA;MADRID;14:30 - 15:00;305;510
35010;LA SERNA-FUENLABRADA;MADRID;15:00 - 15:30;258;604
35010;LA SERNA-FUENLABRADA;MADRID;15:30 - 16:00;197;560
35010;LA SERNA-FUENLABRADA;MADRID;16:00 - 16:30;221;437
35010;LA SERNA-FUENLABRADA;MADRID;16:30 - 17:00;132;207
35010;LA SERNA-FUENLABRADA;MADRID;17:00 - 17:30;182;313
35010;LA SERNA-FUENLABRADA;MADRID;17:30 - 18:00;150;350
35010;LA SERNA-FUENLABRADA;MADRID;18:00 - 18:30;151;313
35010;LA SERNA-FUENLABRADA;MADRID;18:30 - 19:00;132;496
35010;LA SERNA-FUENLABRADA;MADRID;19:00 - 19:30;138;428
35010;LA SERNA-FUENLABRADA;MADRID;19:30 - 20:00;118;512
35010;LA SERNA-FUENLABRADA;MADRID;20:00 - 20:30;86;385
35010;LA SERNA-FUENLABRADA;MADRID;20:30 - 21:00;103;437
35010;LA SERNA-FUENLABRADA;MADRID;21:00 - 21:30;108;325
35010;LA SERNA-FUENLABRADA;MADRID;21:30 - 22:00;86;248
35010;LA SERNA-FUENLABRADA;MADRID;22:00 - 22:30;45;261
35010;LA SERNA-FUENLABRADA;MADRID;22:30 - 23:00;33;157
35010;LA SERNA-FUENLABRADA;MADRID;23:00 - 23:30;33;230
35010;LA SERNA-FUENLABRADA;MADRID;23:30 - 00:00;13;111
35011;PARQUE POLVORANCA;MADRID;00:00 - 00:30;1;5
35011;PARQUE POLVORANCA;MADRID;00:30 - 01:00;0;5
35011;PARQUE POLVORANCA;MADRID;05:00 - 05:30;5;10
35011;PARQUE POLVORANCA;MADRID;05:30 - 06:00;63;12
35011;PARQUE POLVORANCA;MADRID;06:00 - 06:30;90;28
35011;PARQUE POLVORANCA;MADRID;06:30 - 07:00;147;33
35011;PARQUE POLVORANCA;MADRID;07:00 - 07:30;291;52
35011;PARQUE POLVORANCA;MADRID;07:30 - 08:00;356;100
35011;PARQUE POLVORANCA;MADRID;08:00 - 08:30;429;95
35011;PARQUE POLVORANCA;MADRID;08:30 - 09:00;236;104
35011;PARQUE POLVORANCA;MADRID;09:00 - 09:30;196;91
35011;PARQUE POLVORANCA;MADRID;09:30 - 10:00;87;43
35011;PARQUE POLVORANCA;MADRID;10:00 - 10:30;72;27
35011;PARQUE POLVORANCA;MADRID;10:30 - 11:00;45;33
35011;PARQUE POLVORANCA;MADRID;11:00 - 11:30;43;34
35011;PARQUE POLVORANCA;MADRID;11:30 - 12:00;51;39
35011;PARQUE POLVORANCA;MADRID;12:00 - 12:30;50;73
35011;PARQUE POLVORANCA;MADRID;12:30 - 13:00;48;45
35011;PARQUE POLVORANCA;MADRID;13:00 - 13:30;78;58
35011;PARQUE POLVORANCA;MADRID;13:30 - 14:00;58;120
35011;PARQUE POLVORANCA;MADRID;14:00 - 14:30;100;104
35011;PARQUE POLVORANCA;MADRID;14:30 - 15:00;79;172
35011;PARQUE POLVORANCA;MADRID;15:00 - 15:30;86;190
35011;PARQUE POLVORANCA;MADRID;15:30 - 16:00;87;234
35011;PARQUE POLVORANCA;MADRID;16:00 - 16:30;61;164
35011;PARQUE POLVORANCA;MADRID;16:30 - 17:00;76;122
35011;PARQUE POLVORANCA;MADRID;17:00 - 17:30;107;99
35011;PARQUE POLVORANCA;MADRID;17:30 - 18:00;89;144
35011;PARQUE POLVORANCA;MADRID;18:00 - 18:30;90;153
35011;PARQUE POLVORANCA;MADRID;18:30 - 19:00;76;140
35011;PARQUE POLVORANCA;MADRID;19:00 - 19:30;83;170
35011;PARQUE POLVORANCA;MADRID;19:30 - 20:00;56;142
35011;PARQUE POLVORANCA;MADRID;20:00 - 20:30;43;124
35011;PARQUE POLVORANCA;MADRID;20:30 - 21:00;42;102
35011;PARQUE POLVORANCA;MADRID;21:00 - 21:30;24;90
35011;PARQUE POLVORANCA;MADRID;21:30 - 22:00;19;61
35011;PARQUE POLVORANCA;MADRID;22:00 - 22:30;19;70
35011;PARQUE POLVORANCA;MADRID;22:30 - 23:00;13;45
35011;PARQUE POLVORANCA;MADRID;23:00 - 23:30;6;27
35011;PARQUE POLVORANCA;MADRID;23:30 - 00:00;14;46
35012;HUMANES;MADRID;00:00 - 00:30;0;7
35012;HUMANES;MADRID;00:30 - 01:00;0;15
35012;HUMANES;MADRID;05:00 - 05:30;41;0
35012;HUMANES;MADRID;05:30 - 06:00;53;13
35012;HUMANES;MADRID;06:00 - 06:30;164;1
35012;HUMANES;MADRID;06:30 - 07:00;188;13
35012;HUMANES;MADRID;07:00 - 07:30;312;25
35012;HUMANES;MADRID;07:30 - 08:00;344;52
35012;HUMANES;MADRID;08:00 - 08:30;238;69
35012;HUMANES;MADRID;08:30 - 09:00;213;52
35012;HUMANES;MADRID;09:00 - 09:30;114;32
35012;HUMANES;MADRID;09:30 - 10:00;114;37
35012;HUMANES;MADRID;10:00 - 10:30;46;49
35012;HUMANES;MADRID;10:30 - 11:00;84;20
35012;HUMANES;MADRID;11:00 - 11:30;24;36
35012;HUMANES;MADRID;11:30 - 12:00;88;22
35012;HUMANES;MADRID;12:00 - 12:30;26;61
35012;HUMANES;MADRID;12:30 - 13:00;77;42
35012;HUMANES;MADRID;13:00 - 13:30;36;118
35012;HUMANES;MADRID;13:30 - 14:00;88;60
35012;HUMANES;MADRID;14:00 - 14:30;59;97
35012;HUMANES;MADRID;14:30 - 15:00;76;158
35012;HUMANES;MADRID;15:00 - 15:30;89;239
35012;HUMANES;MADRID;15:30 - 16:00;45;191
35012;HUMANES;MADRID;16:00 - 16:30;79;130
35012;HUMANES;MADRID;16:30 - 17:00;25;125
35012;HUMANES;MADRID;17:00 - 17:30;47;111
35012;HUMANES;MADRID;17:30 - 18:00;66;93
35012;HUMANES;MADRID;18:00 - 18:30;59;158
35012;HUMANES;MADRID;18:30 - 19:00;86;194
35012;HUMANES;MADRID;19:00 - 19:30;50;168
35012;HUMANES;MADRID;19:30 - 20:00;47;200
35012;HUMANES;MADRID;20:00 - 20:30;43;106
35012;HUMANES;MADRID;20:30 - 21:00;27;131
35012;HUMANES;MADRID;21:00 - 21:30;28;37
35012;HUMANES;MADRID;21:30 - 22:00;16;140
35012;HUMANES;MADRID;22:00 - 22:30;22;101
35012;HUMANES;MADRID;22:30 - 23:00;6;40
35012;HUMANES;MADRID;23:00 - 23:30;14;60
35012;HUMANES;MADRID;23:30 - 00:00;3;12
35600;ALUCHE;MADRID;00:00 - 00:30;19;70
35600;ALUCHE;MADRID;05:00 - 05:30;38;4
35600;ALUCHE;MADRID;05:30 - 06:00;152;31
35600;ALUCHE;MADRID;06:00 - 06:30;257;178
35600;ALUCHE;MADRID;06:30 - 07:00;501;455
35600;ALUCHE;MADRID;07:00 - 07:30;723;771
35600;ALUCHE;MADRID;07:30 - 08:00;959;954
35600;ALUCHE;MADRID;08:00 - 08:30;1065;1302
35600;ALUCHE;MADRID;08:30 - 09:00;697;728
35600;ALUCHE;MADRID;09:00 - 09:30;528;445
35600;ALUCHE;MADRID;09:30 - 10:00;355;386
35600;ALUCHE;MADRID;10:00 - 10:30;307;265
35600;ALUCHE;MADRID;10:30 - 11:00;284;252
35600;ALUCHE;MADRID;11:00 - 11:30;241;256
35600;ALUCHE;MADRID;11:30 - 12:00;202;196
35600;ALUCHE;MADRID;12:00 - 12:30;317;272
35600;ALUCHE;MADRID;12:30 - 13:00;248;208
35600;ALUCHE;MADRID;13:00 - 13:30;367;276
35600;ALUCHE;MADRID;13:30 - 14:00;479;310
35600;ALUCHE;MADRID;14:00 - 14:30;658;516
35600;ALUCHE;MADRID;14:30 - 15:00;583;601
35600;ALUCHE;MADRID;15:00 - 15:30;648;591
35600;ALUCHE;MADRID;15:30 - 16:00;470;566
35600;ALUCHE;MADRID;16:00 - 16:30;501;455
